gas_id,target_batch,model,budget,n_reference,n_test,residual_df,panel_targets,panel_predictions,extreme_true_gap,extreme_pred_gap,extreme_gap_ratio,panel_rank_agreement,panel_pearson_r,panel_residual_rmse,calibrator_slope,calibrator_intercept,frozen_nrmse,light_nrmse,ratio,window_set
NO2,7,random_forest,4,4,123,2,"45, 57, 146, 173","42.815, 60.095, 125.475, 152.505",128.0,109.69,0.856953125,1.0,0.9974575746504585,3.9370278925810847,1.2188027046090504,-10.807440539635294,0.1318241008732545,0.11731881607806467,0.8899648493780642,fit
NO2,7,xgboost,4,4,123,2,"45, 57, 146, 173","46.212, 62.389, 120.292, 140.637",128.0,94.42525482177734,0.7376973032951355,1.0,0.9974979526943174,3.9056788901744617,1.4067203990146477,-24.706385737714044,0.1333209424912854,0.12078463801297402,0.9059689779861043,fit
NO2,8,pls,4,4,144,2,"44, 56, 130, 157","77.353, 65.590, 165.192, 152.425",113.0,75.07175864891886,0.6643518464506094,0.6666666666666666,0.9376820903317801,16.64598412840284,1.0185941074143612,-20.531151321133606,0.24073910782434163,0.14331004097832822,0.5952919003209741,fit
NO2,8,random_forest,4,4,144,2,"44, 56, 130, 157","60.900, 54.960, 134.775, 140.205",113.0,79.305,0.7018141592920355,0.8333333333333334,0.9783744812864251,9.908303304247674,1.1751518389257225,-18.074086181432335,0.19541978375830119,0.204159745242377,1.0447240362054928,fit
NO2,8,xgboost,4,4,144,2,"44, 56, 130, 157","67.542, 55.303, 147.078, 133.905",113.0,66.36365509033203,0.5872889831002834,0.6666666666666666,0.9308074207784587,17.508986764361,1.1135251878966308,-15.667947636154764,0.19243230966216818,0.17579834967791144,0.9135594224615444,fit
NO2,9,pls,4,4,176,2,"59, 75, 173, 187","52.770, 94.863, 172.822, 136.504",128.0,83.73481038701024,0.6541782061485175,0.8333333333333334,0.8995178344185335,24.901432257959986,1.140635839741262,-6.8059879017285425,0.1326317536492991,0.15670946890987889,1.1815380902241959,fit
NO2,9,random_forest,4,4,176,2,"59, 75, 173, 187","53.505, 51.905, 136.800, 122.680",128.0,69.17500000000001,0.5404296875000001,0.6666666666666666,0.9703335694569186,13.780363456609308,1.4238284447870218,-6.385190304584086,0.17182661672497962,0.1677406251495343,0.9762202640468373,fit
NO2,9,xgboost,4,4,176,2,"59, 75, 173, 187","55.241, 60.790, 150.862, 118.828",128.0,63.58707809448242,0.4967740476131439,0.8333333333333334,0.9299919102217935,20.951253153162728,1.3219589790977635,-3.977026695214036,0.172052570540527,0.14174390894012864,0.823840692962741,fit
NO2,10,pls,4,4,138,2,"67, 74, 167, 193","86.938, 86.919, 160.043, 167.787",126.0,80.84882415023611,0.6416573345256834,0.8333333333333334,0.9944632705107009,5.839713011648149,1.432060956818766,-54.36137102152685,0.0937224626065149,0.11686764063883708,1.2469544374809598,held
NO2,10,random_forest,4,4,138,2,"67, 74, 167, 193","75.140, 52.915, 111.610, 124.330",126.0,49.19,0.39039682539682535,0.8333333333333334,0.9478481864909073,17.711856729752387,1.8514179296856559,-43.22671732898257,0.18566883120529887,0.15477234604220746,0.8335935818493501,held
NO2,10,xgboost,4,4,138,2,"67, 74, 167, 193","68.711, 60.025, 107.681, 121.124",126.0,52.41278839111328,0.4159745110405816,0.8333333333333334,0.9862614131857979,9.179965825081624,2.136828160216239,-65.7510988333569,0.1992833634394797,0.1706073219497585,0.8561041875508599,held
NO2,11,pls,4,4,182,2,"50, 90, 175, 183","78.627, 95.802, 165.843, 188.941",133.0,110.31450342580618,0.8294323565850089,1.0,0.9848221171514991,9.784990793272847,1.2011393114717046,-34.4148228351481,0.12472404831591001,0.13800077364241806,1.106448800418022,held
NO2,11,random_forest,4,4,182,2,"50, 90, 175, 183","33.360, 66.935, 125.585, 137.160",133.0,103.8,0.7804511278195488,1.0,0.9984700094707095,3.1173618535739003,1.3241769786623612,4.317697416604091,0.257063968293055,0.14038739653119542,0.5461185301984939,held
NO2,11,xgboost,4,4,182,2,"50, 90, 175, 183","40.634, 69.290, 118.552, 123.758",133.0,83.12361526489258,0.6249895884578389,1.0,0.9990663125436543,2.435613599497486,1.6249705118920739,-18.592495736714937,0.2591877447290878,0.12968114597685665,0.5003367196716958,held
NO2,12,pls,4,4,144,2,"60, 100, 182, 191","84.341, 87.883, 147.961, 142.454",131.0,58.11241834655799,0.44360624692029,0.8333333333333334,0.9689790635087158,13.639255716660363,1.8042868233474152,-75.43370928166846,0.17836283798582733,0.12203595821195726,0.6842005856716308,held
NO2,12,random_forest,4,4,144,2,"60, 100, 182, 191","58.425, 64.240, 100.095, 98.775",131.0,40.35000000000001,0.3080152671755726,0.8333333333333334,0.9851160295240181,9.48625988770743,2.8363747468444513,-94.74843855665767,0.3532057076496466,0.19719201683016163,0.5582922714990813,held
NO2,12,xgboost,4,4,144,2,"60, 100, 182, 191","61.792, 68.632, 95.541, 88.800",131.0,27.008438110351562,0.20617128328512643,0.8333333333333334,0.970360029065592,13.336883315723425,3.852560129319116,-169.9121985307558,0.3475386021906975,0.24651295175307877,0.709310995092899,held
NO2,13,pls,4,4,194,2,"61, 86, 168, 181","72.381, 95.467, 126.202, 172.450",120.0,100.06929212478846,0.8339107677065705,1.0,0.932813396695097,18.54890462598367,1.2817269871602097,-25.481459860981857,0.14411850894787623,0.1267661081797511,0.8795963065757152,held
NO2,13,random_forest,4,4,194,2,"61, 86, 168, 181","50.055, 78.900, 102.250, 136.970",120.0,86.91499999999999,0.7242916666666666,1.0,0.9384582477991534,17.778500002993766,1.5165342730993685,-15.58750149958999,0.2511566141493447,0.14493700051134817,0.5770781749158499,held
NO2,13,xgboost,4,4,194,2,"61, 86, 168, 181","46.422, 81.247, 90.489, 126.883",120.0,80.4609146118164,0.6705076217651367,1.0,0.8822498950936798,24.232669216323483,1.5857933881251245,-12.790870735326138,0.2589187062140269,0.14922082609155923,0.5763230794464521,held
NOx,4,pls,4,4,197,2,"30, 40, 236, 261","29.239, 41.348, 190.942, 178.204",231.0,148.96472489209458,0.6448689389268164,0.8333333333333334,0.989539852883154,15.460842946617445,1.4159602161961948,-13.910911100464688,0.09572993185083682,0.13571370089871623,1.417672594922357,fit
NOx,4,random_forest,4,4,197,2,"30, 40, 236, 261","29.315, 57.155, 214.970, 185.225",231.0,155.91,0.6749350649350649,0.8333333333333334,0.9728585697304258,24.800034899989505,1.3075108536758029,-17.329942401033634,0.09026208502095098,0.1340226901352395,1.4848171311811722,fit
NOx,4,xgboost,4,4,197,2,"30, 40, 236, 261","25.719, 53.807, 214.167, 189.421",231.0,163.70205688476562,0.7086669129210633,0.8333333333333334,0.9782168952935898,22.24768329689889,1.2771321251586045,-12.500230976413064,0.090485713534672,0.13342595930572926,1.4745527674333205,fit
NOx,5,pls,4,4,198,2,"14, 47, 206, 275","22.734, 67.050, 141.465, 163.552",261.0,140.8185039012829,0.5395344977060648,1.0,0.9817338723045225,20.629101723582952,1.8811801656471139,-50.17276213917117,0.09978043434142304,0.1951714341338655,1.9560090655252005,fit
NOx,5,random_forest,4,4,198,2,"14, 47, 206, 275","27.535, 77.685, 154.770, 199.475",261.0,171.94,0.6587739463601533,1.0,0.9867852422373548,17.568693748846982,1.6056978501418526,-48.940490678856605,0.09191135272708528,0.17211528927601388,1.8726227410348337,fit
NOx,5,xgboost,4,4,198,2,"14, 47, 206, 275","23.474, 83.133, 144.030, 210.287",261.0,186.81235694885254,0.7157561568921553,1.0,0.9715383836220278,25.684245069868684,1.5159421107638393,-39.183557813056694,0.09633151065731933,0.16857226459237645,1.749918208923761,fit
NOx,6,pls,4,4,107,2,"23, 32, 153, 417","41.012, 68.693, 116.985, 281.426",394.0,240.4140771748513,0.6101880131341403,1.0,0.9950896504004245,15.742960646825464,1.698313294289859,-59.48478168102787,0.10165090678516923,0.10819455675922024,1.0643737491479586,fit
NOx,6,random_forest,4,4,107,2,"23, 32, 153, 417","39.555, 63.930, 123.345, 335.040",394.0,295.485,0.7499619289340101,1.0,0.9958473464124215,14.480231586347239,1.3608188853045255,-34.90082677151344,0.09766327365673265,0.09841207729711066,1.0076671978353902,fit
NOx,6,xgboost,4,4,107,2,"23, 32, 153, 417","33.550, 67.963, 119.368, 314.035",394.0,280.4847221374512,0.7118901577092669,1.0,0.9936258479680989,17.930071937790725,1.4567844123300646,-38.56412691885893,0.0989270602247858,0.10909477022098274,1.1027798660254686,fit
NOx,7,pls,4,4,107,2,"41, 92, 365, 435","21.815, 47.936, 169.299, 248.574",394.0,226.75926977701405,0.5755311415660255,1.0,0.9866732808683885,27.586227396084052,1.8202717645655304,11.348289147970064,0.321197698232573,0.13153228559200797,0.4095056917150384,fit
NOx,7,random_forest,4,4,107,2,"41, 92, 365, 435","35.440, 58.395, 186.225, 279.510",394.0,244.07,0.6194670050761422,1.0,0.9811981208488242,32.72141275092808,1.6805673815759317,-1.8487724271110437,0.29289733700256787,0.13551511767642294,0.4626710473480162,fit
NOx,7,xgboost,4,4,107,2,"41, 92, 365, 435","37.942, 57.721, 192.525, 238.915",394.0,200.97321701049805,0.5100843071332438,1.0,0.9986574523397005,8.78216320450728,1.972927054375226,-26.734042322765788,0.29605759820094457,0.13642538922079744,0.4608069174708389,fit
NOx,8,pls,4,4,105,2,"72, 107, 404, 445","35.378, 98.795, 216.714, 173.084",373.0,137.7065474787476,0.36918645436661557,0.8333333333333334,0.9187447221865798,66.56448944853103,2.2298107589568867,-35.089477865686035,0.34990820475561246,0.1522530589538802,0.4351228604662723,fit
NOx,8,random_forest,4,4,105,2,"72, 107, 404, 445","37.745, 126.725, 245.250, 208.210",373.0,170.465,0.45701072386058983,0.8333333333333334,0.9134588487507916,68.60078950501294,1.927778062771061,-40.8079745820304,0.3212485860048769,0.15476495820071684,0.4817607452391008,fit
NOx,8,xgboost,4,4,105,2,"72, 107, 404, 445","40.658, 97.397, 239.525, 204.863",373.0,164.20498657226562,0.44022784603824566,0.8333333333333334,0.9550752327411746,49.96120119443584,2.0098322012701804,-35.65358861245653,0.33102080174833404,0.1595581854707256,0.4820186061661263,fit
NOx,9,pls,4,4,125,2,"81, 105, 393, 444","20.315, 23.310, 107.698, 106.327",363.0,86.0120814653566,0.23694788282467383,0.8333333333333334,0.9922514133250532,20.372100775300222,3.817710863510217,9.842260271654538,0.4198521114588329,0.2897691287274396,0.6901695164056639,fit
NOx,9,random_forest,4,4,125,2,"81, 105, 393, 444","21.945, 33.215, 111.390, 111.755",363.0,89.81,0.24741046831955923,1.0,0.9933689543261216,18.851128378912655,3.861042046268724,-12.886826671704284,0.3948734600821519,0.3125432170391626,0.7915022118076489,fit
NOx,9,xgboost,4,4,125,2,"81, 105, 393, 444","21.916, 37.375, 107.228, 102.441",363.0,80.52461814880371,0.2218309039911948,0.8333333333333334,0.9838301513930265,29.36687377645588,4.2420827359007784,-29.48712638145014,0.39491615599398555,0.37091617151112305,0.9392276458721835,fit
NOx,10,pls,4,4,110,2,"93, 149, 404, 460","16.304, 16.218, 99.540, 88.507",367.0,72.20332216814312,0.19673929746088042,0.6666666666666666,0.9666506364471654,40.46379810830904,3.9085279369995303,60.974068829220585,0.4585298388959065,0.42045218343951346,0.9169570827755067,held
NOx,10,random_forest,4,4,110,2,"93, 149, 404, 460","37.615, 52.195, 143.800, 132.500",367.0,94.88499999999999,0.25854223433242507,0.8333333333333334,0.9777691837170903,33.130254284336154,3.281648281136128,-23.861063051686926,0.4230235481031335,0.19749901458538682,0.4668747531218674,held
NOx,10,xgboost,4,4,110,2,"93, 149, 404, 460","43.820, 56.316, 145.866, 149.090",367.0,105.2700080871582,0.2868392590930741,1.0,0.9941188870168329,17.1105727208297,3.2108937688621975,-40.64900929161706,0.42626399613644084,0.1977280351905814,0.46386285724983345,held
NOx,11,pls,4,4,142,2,"19, 122, 357, 452","-10.971, 10.698, 149.715, 166.358",433.0,177.32858084243983,0.40953482873542685,1.0,0.9859752033405194,29.071419973981904,2.15565667647405,67.31114247408246,0.3946415121166926,0.11821393128437667,0.29954763413085056,held
NOx,11,random_forest,4,4,142,2,"19, 122, 357, 452","31.360, 44.535, 154.470, 199.485",433.0,168.125,0.3882794457274827,1.0,0.989105430944054,25.6427723747362,2.4108868023447187,-21.579922996969344,0.35848952786713284,0.14211892914784297,0.3964381609510127,held
NOx,11,xgboost,4,4,142,2,"19, 122, 357, 452","25.904, 49.634, 160.225, 221.600",433.0,195.69582557678223,0.4519534077985733,1.0,0.9914996217598329,22.66419442966025,2.1581532011391364,-9.265306842799731,0.35622316762924944,0.16128162231524043,0.45275444432378803,held
NOx,12,pls,4,4,159,2,"59, 131, 388, 456","-8.408, 28.560, 140.437, 120.053",397.0,128.4606199363287,0.32357838774893877,0.8333333333333334,0.9643902049509968,44.22355069600648,2.604615633921522,75.75886924768957,0.41487345943310067,0.17030134162177682,0.41048984395020893,held
NOx,12,random_forest,4,4,159,2,"59, 131, 388, 456","36.165, 51.880, 149.560, 106.705",397.0,70.53999999999999,0.17768261964735516,0.8333333333333334,0.8833347404253963,78.3771606976153,3.2789337218675323,-23.742417444052535,0.37966354168545574,0.19795115136522015,0.5213857261259471,held
NOx,12,xgboost,4,4,159,2,"59, 131, 388, 456","37.471, 48.822, 166.983, 121.202",397.0,83.73104858398438,0.21090944227703873,0.8333333333333334,0.8961767263963115,74.18938261707363,2.8189761162344804,-5.410954843659567,0.3870422533581194,0.18824775781548084,0.4863752114457137,held
NOx,13,pls,4,4,174,2,"93, 107, 371, 408","40.031, 33.002, 138.480, 146.871",315.0,106.83925305789874,0.3391722319298373,0.8333333333333334,0.9961534997293812,12.74284577773124,2.721981529818093,0.8711872552531474,0.35562241604763006,0.14331372356480312,0.4029940664527978,held
NOx,13,random_forest,4,4,174,2,"93, 107, 371, 408","49.170, 74.865, 139.665, 173.960",315.0,124.79,0.39615873015873015,1.0,0.9762370378826154,31.51420684090768,2.853056370703821,-67.41716280055857,0.32199261808799395,0.1382171295026643,0.42925558456402996,held
NOx,13,xgboost,4,4,174,2,"93, 107, 371, 408","48.411, 59.935, 135.231, 173.060",315.0,124.64874267578125,0.39571029420882936,1.0,0.9844245505443021,25.56666998926435,2.758111932655412,-42.53340236567425,0.3319397410356828,0.14247565384823407,0.4292214406256292,held
CO,4,pls,5,5,201,3,"0.6, 0.7, 1, 3.4, 4.1","0.648, 0.575, 1.282, 3.338, 3.371",3.4999999999999996,2.723578695936806,0.7781653416962303,0.9,0.9834250387986652,0.2690805180681243,1.1595753366813846,-0.17695689365601752,0.05838235202647815,0.06257405205247447,1.0717973819227986,fit
CO,4,random_forest,5,5,201,3,"0.6, 0.7, 1, 3.4, 4.1","0.738, 0.574, 1.088, 3.612, 3.890",3.4999999999999996,3.1515000000000057,0.9004285714285731,0.9,0.9941552420568674,0.1602178303783049,1.0119619929469394,-0.044190727031415244,0.05468793442593043,0.054034099935052315,0.9880442642834926,fit
CO,4,xgboost,5,5,201,3,"0.6, 0.7, 1, 3.4, 4.1","0.636, 0.586, 1.325, 3.707, 3.685",3.4999999999999996,3.0489339232444763,0.8711239780698505,0.8,0.9828679294115052,0.27352682291788377,1.0279353496772472,-0.083506212249284,0.05684906063685379,0.056367546132199804,0.9915299479136541,fit
CO,5,pls,5,5,139,3,"0.4, 0.7, 0.9, 2.5, 3.8","0.353, 0.576, 1.105, 2.071, 2.789",3.4,2.436272499439246,0.7165507351291901,1.0,0.9853651707681635,0.22056857461768828,1.384641079528905,-0.2489132792510036,0.08221747214460884,0.1233850342249048,1.5007154927834325,fit
CO,5,random_forest,5,5,139,3,"0.4, 0.7, 0.9, 2.5, 3.8","0.454, 0.845, 0.928, 2.290, 3.203",3.4,2.7489999999999983,0.8085294117647054,1.0,0.9981566390595263,0.07853252536680831,1.2469112921368184,-0.2656051084468882,0.07339079882735972,0.10121444924424694,1.3791163314946058,fit
CO,5,xgboost,5,5,139,3,"0.4, 0.7, 0.9, 2.5, 3.8","0.536, 0.800, 1.038, 2.223, 3.090",3.4,2.554113805294037,0.7512099427335402,1.0,0.9984736622703327,0.07146676799698325,1.3359994162432272,-0.39394415497467916,0.06901079027550669,0.10259208776103008,1.4866093744392617,fit
CO,6,pls,5,5,134,3,"0.5, 0.7, 0.9, 1.9, 3.5","0.117, 0.194, 0.555, 1.765, 3.464",3.0,3.3467126005277654,1.1155708668425885,1.0,0.9985050207154383,0.06067021907549463,0.873786365709101,0.4350868788381155,0.06155537155623999,0.0660555552188679,1.0731078953607862,fit
CO,6,random_forest,5,5,134,3,"0.5, 0.7, 0.9, 1.9, 3.5","0.451, 0.702, 1.022, 1.641, 3.859",3.0,3.407000000000001,1.135666666666667,1.0,0.9899572081694902,0.15691138398378504,0.8946860448879536,0.12674638970148067,0.04761807771896755,0.04676789936755801,0.9821458909696624,fit
CO,6,xgboost,5,5,134,3,"0.5, 0.7, 0.9, 1.9, 3.5","0.375, 0.637, 1.098, 1.524, 3.859",3.0,3.4837470948696136,1.1612490316232045,1.0,0.9826741664894211,0.20572074872905846,0.8768369026903237,0.18619463027521133,0.052885421736398215,0.05444772535913933,1.029541290802752,fit
CO,7,pls,5,5,139,3,"0.6, 0.8, 1, 3.7, 6.1","0.820, 0.286, 0.546, 3.123, 4.726",5.5,3.906228561426351,0.7102233748047911,0.8,0.9886050481666449,0.32378155560821853,1.224181560021378,0.11390087638400548,0.08577101362679913,0.08617464243896009,1.0047058883309599,fit
CO,7,random_forest,5,5,139,3,"0.6, 0.8, 1, 3.7, 6.1","0.886, 0.589, 0.801, 3.536, 4.976",5.5,4.090000000000002,0.743636363636364,0.8,0.9907568883139027,0.2917694411677983,1.2002766189158856,-0.14959680531102393,0.059380639726978324,0.08741059431075038,1.4720386090929438,fit
CO,7,xgboost,5,5,139,3,"0.6, 0.8, 1, 3.7, 6.1","0.869, 0.478, 0.904, 3.300, 4.622",5.5,3.7537821531295776,0.6825058460235596,0.9,0.989362981083998,0.31288775811547537,1.30176484200475,-0.20836770885802158,0.06978577247227824,0.1093979787518342,1.5676258193644206,fit
CO,8,pls,5,5,141,3,"0.5, 1.3, 1.5, 4.6, 6.8","0.354, 1.066, 1.452, 4.157, 5.728",6.3,5.3738247917483655,0.8529880621822803,1.0,0.9979401063309448,0.15281768180852198,1.162420579398964,-0.025863621998283293,0.058881844249911656,0.05719855648027214,0.9714124482498347,fit
CO,8,random_forest,5,5,141,3,"0.5, 1.3, 1.5, 4.6, 6.8","0.707, 1.392, 1.625, 4.609, 6.257",6.3,5.549500000000005,0.8808730158730168,1.0,0.9987013903182367,0.12135935201460309,1.1118892422759659,-0.30449280896127195,0.04861790457862202,0.053815899331982005,1.1069152362367674,fit
CO,8,xgboost,5,5,141,3,"0.5, 1.3, 1.5, 4.6, 6.8","0.741, 1.263, 1.438, 4.416, 6.018",6.3,5.277320384979248,0.8376699023776585,1.0,0.9982719865903485,0.13997833636984344,1.1488525043040436,-0.2486093516087866,0.05331421583833819,0.05915869736005909,1.1096233233448056,fit
CO,9,pls,5,5,202,3,"0.7, 1, 1.4, 4.7, 5.1","0.138, 0.324, 0.766, 3.384, 4.386",4.3999999999999995,4.24840260040934,0.9655460455475773,1.0,0.9930523270193309,0.22492593480595072,1.0884030457914706,0.6213092342912068,0.1327562316483089,0.08998259786948018,0.6778031942625302,fit
CO,9,random_forest,5,5,202,3,"0.7, 1, 1.4, 4.7, 5.1","0.511, 0.763, 1.234, 3.649, 4.741",4.3999999999999995,4.229500000000006,0.9612500000000015,1.0,0.990095298653235,0.26836021344991323,1.1150173143062352,0.14970826173812934,0.09124222641344396,0.07916333724573003,0.8676173341827378,fit
CO,9,xgboost,5,5,202,3,"0.7, 1, 1.4, 4.7, 5.1","0.412, 0.691, 1.354, 3.335, 4.458",4.3999999999999995,4.045772284269333,0.919493700970303,1.0,0.9834708123414543,0.34609805723954445,1.1908114142363362,0.13888182083008305,0.09634483265133527,0.08264890004234254,0.8578446582749562,fit
CO,10,pls,5,5,146,3,"0.7, 1.1, 1.4, 3.6, 4.8","0.355, 0.241, 1.039, 1.899, 3.869",4.1,3.5142232402098186,0.8571276195633705,0.9,0.9588702678817188,0.45322807368473395,1.1490166315052184,0.618777562833259,0.17565509530075818,0.09728128136251074,0.553819866118571,held
CO,10,random_forest,5,5,146,3,"0.7, 1.1, 1.4, 3.6, 4.8","0.561, 0.765, 1.306, 2.561, 4.035",4.1,3.474000000000002,0.8473170731707322,1.0,0.9888301849167968,0.23798953930214184,1.2171187176468636,0.07368569471094855,0.13009432826443795,0.09140985678956254,0.7026429054136556,held
CO,10,xgboost,5,5,146,3,"0.7, 1.1, 1.4, 3.6, 4.8","0.596, 0.778, 1.449, 2.635, 4.026",4.1,3.4306180477142334,0.8367361091985935,1.0,0.987425269189461,0.2524240772361065,1.2293178939552467,-0.012017235373722901,0.1293286642113204,0.09511440942564421,0.7354472421537519,held
CO,11,pls,5,5,189,3,"0.5, 0.8, 1, 4.3, 5.7","-0.493, 0.140, 0.268, 3.281, 4.046",5.2,4.539501359272441,0.8729810306293155,1.0,0.9945860433236393,0.2209877815865911,1.1477331275502354,0.7974480641093629,0.1442547854127872,0.11873103019373553,0.8230647590233138,held
CO,11,random_forest,5,5,189,3,"0.5, 0.8, 1, 4.3, 5.7","0.343, 0.745, 0.760, 3.320, 4.665",5.2,4.321000000000003,0.8309615384615391,1.0,0.9986230407788711,0.11156050473782606,1.2387846969760823,0.023682136457138014,0.09997768915832106,0.11697910662129696,1.1700521146878387,held
CO,11,xgboost,5,5,189,3,"0.5, 0.8, 1, 4.3, 5.7","0.394, 0.482, 0.703, 3.133, 4.118",5.2,3.7239767611026764,0.71614937713513,1.0,0.9996130547234519,0.059153744712698464,1.3688104986312504,0.0425874095152885,0.1093478810070328,0.1401680456870911,1.281854247162559,held
CO,12,pls,5,5,189,3,"0.4, 1, 1.1, 3.1, 5.4","-0.358, 0.320, 0.531, 2.105, 3.872",5.0,4.230903076064804,0.8461806152129607,1.0,0.9975049621235293,0.12994339392949666,1.2070518578230467,0.6380531387016983,0.16441286544505976,0.09783421035271335,0.5950520361522782,held
